"price_eur","car_model","mileage_km","year_first_registration","seller_name","car_link","scrapedate"
"€ 34,340.-","Volkswagen ID.4 Pro Performance 82kWh Wärmepumpe Matrix AHK PDC AC","28,800 km","08/2023","Maschek Automobile GmbH Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-82kwh-waermepumpe-matrix-ahk-pdc-ac-electric-black-8b43fc04-0db7-4650-997c-4018fc758f2a","2024-12-10"
"€ 34,340.-","Volkswagen ID.4 Pro Performance AHK Pano IQLight RearView Navi","26,500 km","10/2022","Maschek Automobile GmbH Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-pano-iqlight-rearview-navi-electric-grey-8e0667ea-fbbb-448d-a355-0533f66b907a","2024-12-10"
"€ 48,445.-","Volkswagen ID.4 Pro Limited Bestellung ab Werk Pro 77 kWh 210 k...","0 km","12/2024","Osna-Autos / MFH Mehrmarken-Fahrzeughandel","https://www.autoscout24.com/offers/volkswagen-id-4-pro-limited-bestellung-ab-werk-pro-77-kwh-210-k-electric-b1acc0cc-d019-4da9-a2fd-58eff1d08d92","2024-12-10"
"€ 35,870.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","19,690 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-black-70ba5b5b-afcd-4a3a-9472-d7fd2076e536","2024-12-10"
"€ 24,777.-","Volkswagen ID.4 Pure ACC PDC LED Navi AppConnect","23,420 km","10/2022","Autohaus Potthoff GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-acc-pdc-led-navi-appconnect-electric-grey-42f74371-2595-49c9-81c0-0fa10b86651c","2024-12-10"
"€ 46,595.-","Volkswagen ID.4 Pro Limited Bestellung ab Werk Pro Performance ...","0 km","12/2024","Osna-Autos / MFH Mehrmarken-Fahrzeughandel","https://www.autoscout24.com/offers/volkswagen-id-4-pro-limited-bestellung-ab-werk-pro-performance-electric-143f28d4-4b55-453a-a0b4-f5107da5d1ea","2024-12-10"
"€ 42,778.-","Volkswagen ID.4 Pro 286PS 77kWh FACELIFT ACC AppConnect LaneA","0 km","- (First Registration)","Autohaus Steinböhmer GmbH & Co.KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-286ps-77kwh-facelift-acc-appconnect-lanea-electric-blue-e047a5e6-49f1-4d6a-b08d-923014148e7f","2024-12-10"
"€ 30,980.-","Volkswagen ID.4 Pro Perf. 1st Max 21 WÄRMEP. ACC MATRIX PANO","55,219 km","12/2020","Auto Bierschneider GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-perf-1st-max-21-waermep-acc-matrix-pano-electric-grey-fdd7a1a2-69f3-4e9c-b772-766d8bcf3cf3","2024-12-10"
"€ 48,790.-","Volkswagen ID.4 ID4 GTX 4Motion 250kW - Aktion - Sportwochen","0 km","- (First Registration)","Auto & Service PIA GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-id4-gtx-4motion-250kw-aktion-sportwochen-electric-grey-27dbc07e-3481-46b5-9a0a-12c6e973fd94","2024-12-10"
"€ 27,580.-","Volkswagen ID.4 Pure Performance Style /Navi /CAM/LED-Matrix/ACC","25,148 km","11/2021","Autohaus Kisin Handelsgesellschaft mbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-style-navi-cam-led-matrix-acc-electric-grey-cba88b33-39c7-455c-a519-926359105a51","2024-12-10"
"€ 36,880.-","Volkswagen ID.4 Pro Performance mit Infotainment-Paket","10,386 km","07/2023","Auto-Krause GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-mit-infotainment-paket-electric-white-3d7516d7-07ef-4fc8-bc01-eb3b4dce0164","2024-12-10"
"€ 36,440.-","Volkswagen ID.4 PRO LM20 AHK KAMERA NAVI","17,204 km","09/2023","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-lm20-ahk-kamera-navi-electric-blue-3685fcad-4d4b-4838-9cdb-8c5d84274133","2024-12-10"
"€ 36,830.-","Volkswagen ID.4 GTX Keyless Access (Schließ- u. Startsystem)","20,000 km","03/2022","Auto Köhler GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-keyless-access-schliess-u-startsystem-electric-black-0ef13c8a-4397-4cbe-b368-03b8f01b8628","2024-12-10"
"€ 37,490.-","Volkswagen ID.4 Pro Performance *AHK*Kamera*Navi*","12,040 km","12/2023","Autohaus Marnet GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-kamera-navi-electric-blue-cee5b032-2ea7-40f0-b064-ed33c9c795de","2024-12-10"
"€ 42,940.-","Volkswagen ID.4 GTX SPORT+ LM21 HuD PANO AHK WÄRMEP.","25,857 km","11/2023","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-sport-lm21-hud-pano-ahk-waermep-electric-blue-8b3018eb-82ea-4ff5-8fa9-e7d76b8a8455","2024-12-10"
"€ 35,950.-","Volkswagen ID.4 Pro Performance IQ.Light AR Head-up AHK NaviPro...","43,000 km","03/2023","Knubel GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-iq-light-ar-head-up-ahk-navipro-electric-grey-b18dbdf3-9d1d-4c10-b232-1f62faae3469","2024-12-10"
"€ 36,250.-","Volkswagen ID.4 Pro Performance IQ NAV AHK KAM 20"" WÄPU","28,800 km","09/2023","Held & Ströhle GmbH & Co.KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-iq-nav-ahk-kam-20-waepu-electric-blue-8fe7518f-a751-4bdb-91a1-33773246bc45","2024-12-10"
"€ 33,449.-","Volkswagen ID.4 Pro Performance W Business AHK ACC SHZ LED","37,982 km","10/2021","Tölke & Fischer GmbH & Co. KG VW Zentrum","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-w-business-ahk-acc-shz-led-electric-grey-af57b40d-90f1-443c-97be-82f2d674b127","2024-12-10"
"€ 27,999.-","Volkswagen ID.4 Pro Performance 150 kW*Wärmepumpe *","41,800 km","05/2021","Frenki Automobile GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150-kw-waermepumpe-electric-white-599010ba-6aed-4d3f-b8f8-aac05e1fcda8","2024-12-10"
"€ 34,940.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","22,330 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-black-5f72195c-897f-4ab4-9b1b-d193448fc32a","2024-12-10"
"€ 30,450.-","Volkswagen ID.4 Pro Performance 1St Edition","27,498 km","05/2021","Starke Ibbenbüren GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-1st-edition-electric-white-359afee4-b024-40a1-96ea-10f9f4252a8a","2024-12-10"
"€ 24,460.-","Volkswagen ID.4 Pure LED NaviPro AppConnect Bluetooth","21,760 km","03/2022","Gottfried Schultz Automobilhandels SE","https://www.autoscout24.com/offers/volkswagen-id-4-pure-led-navipro-appconnect-bluetooth-electric-grey-83bd04f3-4497-4f88-8436-4e1d5ad76c6c","2024-12-10"
"€ 37,849.-","Volkswagen ID.4 ID.4+Pro Performance +mit+Infotainment-Paket","14,000 km","09/2023",NA,"https://www.autoscout24.com/offers/volkswagen-id-4-id-4-pro-performance-mit-infotainment-paket-electric-white-5a04b274-c63a-4c54-a584-c7a4f9229930","2024-12-10"
"€ 35,890.-","Volkswagen ID.4 Pro Performance Navi AHK Area View 21LM Tra","29,366 km","09/2023","Volkswagen Automobile Hannover GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-navi-ahk-area-view-21lm-tra-electric-white-42dd0d75-634e-43db-beb7-4c2290283975","2024-12-10"
"€ 39,910.-","Volkswagen ID.4 GTX 4Motion AHK/21''/Wärmep./Assist/Infot+/DCC","13,629 km","12/2022","Deisenroth & Söhne GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4motion-ahk-21-waermep-assist-infot-dcc-electric-red-c0125ebf-621f-489e-8682-4f00515fb4b0","2024-12-10"
"€ 34,870.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","21,620 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-grey-371c31a3-b28f-4794-a2b3-7a8c42e8f2eb","2024-12-10"
"€ 24,940.-","Volkswagen ID.4 Elektro Pure NAV/LED/RFK/Keyless/SH","29,758 km","07/2022","Fischer Automobile Amberg GmbH & Co.KG","https://www.autoscout24.com/offers/volkswagen-id-4-elektro-pure-nav-led-rfk-keyless-sh-electric-grey-4da929e2-ed37-4958-9093-71acdb6e86e2","2024-12-10"
"€ 23,880.-","Volkswagen ID.4 PURE LM19 NAVI-PRO SITZH ACC PDC+ LED","35,903 km","08/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-lm19-navi-pro-sitzh-acc-pdc-led-electric-grey-a36d86e4-5b6d-4b0c-89f4-c6fa0113fb55","2024-12-10"
"€ 45,440.-","Volkswagen ID.4 GTX 4MOTION AHK IQ.DRIVE WKR Assistenzpaket","35,000 km","07/2023","Feser-Biemann Forchheim GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4motion-ahk-iq-drive-wkr-assistenzpaket-electric-black-f5c4e478-f9ee-4821-b2ea-e37c2b900a97","2024-12-10"
"€ 28,950.-","Volkswagen ID.4 PRO PERFORMANCE LM19 KAMERA IQ.LIGHT NAVI","56,376 km","11/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-lm19-kamera-iq-light-navi-electric-white-8f4220a6-1e12-4c24-af95-c7ceea40f651","2024-12-10"
"€ 48,680.-","Volkswagen ID.4 Pro *WÄRME*IQ-L*AHK*ACC*NAVI*360*19""*SHZ*","4,000 km","05/2024","Auto Singer GmbH + Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-waerme-iq-l-ahk-acc-navi-360-19-shz-electric-black-970bf467-d558-4843-9ab0-a8396cd9662d","2024-12-10"
"€ 36,880.-","Volkswagen ID.4 Pro Performance 150 kW AHK 360° Matrix","22,894 km","10/2023","Autohaus W. Graf GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150-kw-ahk-360-matrix-electric-blue-37d7a999-7fa5-4141-baf8-455b4a25c271","2024-12-10"
"€ 37,260.-","Volkswagen ID.4 Pro Performance*AHK*KAM*IQ-LIGHT*WP","7,519 km","11/2023","Autohaus Göthling GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-kam-iq-light-wp-electric-black-3927c54e-de1f-40f1-be6e-f289cb354b35","2024-12-10"
"€ 36,999.-","Volkswagen ID.4 Pro Performance AHK*WÄRMEPUMPE*21ZOLL*KAMER","11,600 km","11/2023","Autohaus Hansheinrich Hess GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-waermepumpe-21zoll-kamer-electric-white-362004cd-0238-4c16-ac7a-6552a552ee5f","2024-12-10"
"€ 34,250.-","Volkswagen ID.4 PRO LM20 KAMERA NAVI IQ.LIGHT ACC","36,779 km","08/2023","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-lm20-kamera-navi-iq-light-acc-electric-blue-c56e4dae-eea4-473e-8641-cfa251a6805b","2024-12-10"
"€ 37,333.-","Volkswagen ID.4 Pro Performance AHK/LED/NAVI/ACC","14,698 km","09/2023","Volkswagen Automobile Hamburg GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-led-navi-acc-electric-black-7f4f20d7-b375-4bc3-844b-34ae685625d3","2024-12-10"
"€ 37,922.-","Volkswagen ID.4 Pro Performance ACC PDC Kamera IQ.Light Navi Sitzh","7,991 km","12/2023","Autohaus Potthoff GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-acc-pdc-kamera-iq-light-navi-sitzh-electric-grey-34014e7a-8cd8-4dbb-93da-9a296a246820","2024-12-10"
"€ 26,990.-","Volkswagen ID.4 Pure Performance 125 kW","16,500 km","09/2021","Auto Krälemann GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-125-kw-electric-white-91f58f0e-8d04-4d19-a6d7-646f14251817","2024-12-10"
"€ 35,980.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","14,050 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-grey-e963ada6-e0b4-4235-916c-fd675ee50949","2024-12-10"
"€ 48,227.-","Volkswagen ID.4 Pro GOAL 286PS 77 kWh Navi RearView Bluetooth","0 km","- (First Registration)","Autohaus Steinböhmer GmbH & Co.KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-goal-286ps-77-kwh-navi-rearview-bluetooth-electric-blue-95a3599b-f301-4df2-abf6-c473b89974f4","2024-12-10"
"€ 30,980.-","Volkswagen ID.4 Pro Performance 150 kW+WÄRMEPUMPE+AHK","34,600 km","07/2022","auto:mobil GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150-kw-waermepumpe-ahk-electric-grey-e5fe1da6-96b3-47ed-a95b-3a8647e0a5f3","2024-12-10"
"€ 36,810.-","Volkswagen ID.4 Pro Performance Sportpaket Plus *Wärmepumpe","27,590 km","03/2023","Autohaus Stegelmann GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-sportpaket-plus-waermepumpe-electric-grey-b1f10515-3bd0-4f16-abf6-5b09aec2aafe","2024-12-10"
"€ 35,286.-","Volkswagen ID.4 Pro Performance AHK IQ.Light CCS Navi Pano","32,458 km","09/2022","MAHAG Gebrauchtwagen-Zentrum","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-iq-light-ccs-navi-pano-electric-grey-198e8a5f-3d65-47c6-8182-fa96b76f856c","2024-12-10"
"€ 36,980.-","Volkswagen ID.4 Pro Performance VWZ","15,123 km","11/2023","Löhr Automobile Daun GW","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-vwz-electric-white-307631b3-8b83-47b1-a2a2-d4ecb2fc6135","2024-12-10"
"€ 27,620.-","Volkswagen ID.4 PERFORMANCE CCS+ACC+KAMERA+LED+NAVI+APP+SITZHZG!","29,700 km","06/2022","Autohaus Peter Ebner GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-performance-ccs-acc-kamera-led-navi-app-sitzhzg-electric-grey-8e69d9a4-c4f4-498b-9eff-fc0a57b41c96","2024-12-10"
"€ 48,790.-","Volkswagen ID.4 Pro GOAL Infotainment/Design Paket AHK LM19","4,900 km","11/2024","Autohaus Glinicke GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-goal-infotainment-design-paket-ahk-lm19-electric-white-d80f4527-692a-47f3-be1d-7276594f4af8","2024-12-10"
"€ 23,989.-","Volkswagen ID.4 Pure W LED KlimaA PDC AUT SpurH","20,226 km","07/2021","Tölke & Fischer GmbH & Co. KG VW Zentrum","https://www.autoscout24.com/offers/volkswagen-id-4-pure-w-led-klimaa-pdc-aut-spurh-electric-grey-a133a9fa-9eff-4813-aa55-ebcb22450514","2024-12-10"
"€ 31,490.-","Volkswagen ID.4 Pro Performance *AHK*KEYLESS*PANO*","49,818 km","06/2021","Autohaus Marnet GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-keyless-pano-electric-silver-8e80af08-ae29-43d7-a6fb-309e2fe06a39","2024-12-10"
"€ 35,860.-","Volkswagen ID.4 Pro Performance 150kW CCS AHK ACC Keyless C","20,965 km","06/2023","Hahn Automobile GmbH + Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150kw-ccs-ahk-acc-keyless-c-electric-white-c09f9660-6ba5-4fed-9b66-88bd47de014e","2024-12-10"
"€ 28,977.-","Volkswagen ID.4 Pro Performance 1st Wärmepumpe AHK ACC PDC Kamera","60,891 km","12/2020","Autohaus Potthoff GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-1st-waermepumpe-ahk-acc-pdc-kamera-electric-yellow-f5af8a14-3648-4aaf-b7f3-51d4c776b666","2024-12-10"
"€ 35,980.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","12,250 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-grey-d2c879b4-2fc6-4a9b-b3f6-839600debd88","2024-12-10"
"€ 42,840.-","Volkswagen ID.4 GTX 4MOTION AHK 21"" TopSportPlus Panorama LED","30,000 km","06/2023","Autohaus Steinböhmer GmbH & Co KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4motion-ahk-21-topsportplus-panorama-led-electric-white-f3747ef6-80c7-4996-a197-2e773e61c7a3","2024-12-10"
"€ 41,910.-","Volkswagen ID.4 GTX 4Motion AHK/Matrix/Assist/DCC/W-Pumpe/Kam/HuD","11,453 km","04/2023","Deisenroth & Söhne GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4motion-ahk-matrix-assist-dcc-w-pumpe-kam-hud-electric-black-4fcacce1-8f57-462e-b5ea-07b0091d7583","2024-12-10"
"€ 35,880.-","Volkswagen ID.4 Pro Performance  Sportpaket AD Navi LED ACC Apple","16,868 km","05/2023","Auto Birne GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-sportpaket-ad-navi-led-acc-apple-electric-grey-3ce2977b-3426-43b1-b7e2-0e9b0c0b56c5","2024-12-10"
"€ 23,777.-","Volkswagen ID.4 Pure PDC LED Navi AppConnect","22,223 km","09/2021","Autohaus Potthoff GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-pdc-led-navi-appconnect-electric-grey-89ebd02d-5a5d-4895-a74e-91afb4311c38","2024-12-10"
"€ 59,788.-","Volkswagen ID.4 GTX 250 kW 4Motion mit Infotainment-Paket AHK/ ...","8,999 km","06/2024","Volkswagen -Audi & Skoda Röder","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-250-kw-4motion-mit-infotainment-paket-ahk-electric-black-d25bc422-49b7-49bf-b899-92e9616ab8ea","2024-12-10"
"€ 42,940.-","Volkswagen ID.4 GTX 4Motion +IQ.LIGHT+REAR VIEW+AHK+ Navi LED","10,000 km","06/2023","Autohaus Morrkopf GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4motion-iq-light-rear-view-ahk-navi-led-electric-black-a23be6e7-9077-480f-bc83-e821ea033f75","2024-12-10"
"€ 27,490.-","Volkswagen ID.4 PRO LM19 WÄRMEPUMPE NAVI-PRO ACC","72,944 km","10/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-lm19-waermepumpe-navi-pro-acc-electric-grey-175bbecf-c769-45c6-b286-461ac662d44b","2024-12-10"
"€ 36,570.-","Volkswagen ID.4 Pro Performance AHK Navi Area View LED Wärm","25,366 km","08/2023","Hahn Automobile GmbH + Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-navi-area-view-led-waerm-electric-silver-20438978-ca71-45c9-86a5-5481ea9797b5","2024-12-10"
"€ 36,740.-","Volkswagen ID.4 Pro Performance *ACC*Navi*","16,550 km","06/2023","Volkswagen Zentrum Mainz GW","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-acc-navi-electric-grey-a120432f-a96c-41dc-a6ba-793025e06ade","2024-12-10"
"€ 34,330.-","Volkswagen ID.4 Pro Performance *AHK*IQ-L*ACC*NAV*20""*R-CAM","31,400 km","11/2023","Auto Singer GmbH + Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-iq-l-acc-nav-20-r-cam-electric-white-6e4f0ef4-1dce-49cd-bf2e-3a6bfc263e04","2024-12-10"
"€ 34,348.-","Volkswagen ID.4 Pro Performance HuD|Assistenz|Infotainment+","32,524 km","09/2022","MeinAuto.de Gebrauchtwagen","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-hud-assistenz-infotainment-electric-grey-ffe74f27-78dd-4e37-b662-7ad5bb095761","2024-12-10"
"€ 38,400.-","Volkswagen ID.4 ID.4+4Motion+GTX","29,000 km","11/2022",NA,"https://www.autoscout24.com/offers/volkswagen-id-4-id-4-4motion-gtx-electric-red-c76eb07d-bb6b-4442-9bde-f220fca2235e","2024-12-10"
"€ 36,320.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","14,990 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-white-bb4c83c7-e2e0-4e78-9986-284adb0e8993","2024-12-10"
"€ 38,790.-","Volkswagen ID.4 4Motion GTX AHK NAV MJ2023 5 Jahre Garantie 8-fach","27,000 km","11/2022",NA,"https://www.autoscout24.com/offers/volkswagen-id-4-4motion-gtx-ahk-nav-mj2023-5-jahre-garantie-8-fach-electric-d1be8717-d292-4758-9a2f-8eaaa7d6ea9a","2024-12-10"
"€ 45,500.-","Volkswagen ID.4 ID.+4+Pro+77kWh","12,000 km","12/2023",NA,"https://www.autoscout24.com/offers/volkswagen-id-4-id-4-pro-77kwh-electric-red-dc9ea3b4-a4cd-4d77-9385-e1acf6677660","2024-12-10"
"€ 37,950.-","Volkswagen ID.4 Pro 5.-J.-GAR IQ-LIGHT AHK ALU 20","6,820 km","12/2023","Autohaus Bierschneider GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-5-j-gar-iq-light-ahk-alu-20-electric-white-441130b3-84b1-421b-8dfd-fdc37911acaa","2024-12-10"
"€ 35,940.-","Volkswagen ID.4 Elektro Pro Performance AHK/Matrix/NAV/RFK","24,986 km","08/2023","Fischer Automobile GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-elektro-pro-performance-ahk-matrix-nav-rfk-electric-black-7b2b8aa5-1e7d-47e2-b55f-a44db75cec22","2024-12-10"
"€ 42,590.-","Volkswagen ID.4 GTX LM21 AHK ASSIST HuD","17,349 km","12/2023","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-lm21-ahk-assist-hud-electric-white-5c32d1d7-58d4-4ed9-8669-98f28b515494","2024-12-10"
"€ 24,977.-","Volkswagen ID.4 Pure PDC LED Navi AppConnect LaneAssist","29,941 km","10/2022","Autohaus Potthoff GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-pdc-led-navi-appconnect-laneassist-electric-grey-91e3a3d7-143f-40e3-9c77-42d6318e9d03","2024-12-10"
"€ 35,290.-","Volkswagen ID.4 PRO PERFORMANCE LM20 AHK KAMERA IQ.LIGHT","39,804 km","08/2023","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-lm20-ahk-kamera-iq-light-electric-black-48840a77-e226-4867-8791-992699d1dc3e","2024-12-10"
"€ 36,975.-","Volkswagen ID.4 Pro Performance AHK MATRIX Wärmepumpe FSH","26,483 km","08/2023","Autohaus Schmidt GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-matrix-waermepumpe-fsh-electric-black-fefaf17b-a467-4627-a4b4-0e646af49667","2024-12-10"
"€ 26,450.-","Volkswagen ID.4 PURE LM19 AHK NAVI-PRO ACC PDC+ LED","52,088 km","10/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-lm19-ahk-navi-pro-acc-pdc-led-electric-grey-83dacc2c-2800-4e2e-a7fb-f16deba8edf0","2024-12-10"
"€ 39,990.-","Volkswagen ID.4 Pro Performance mit Infotaint-P Gar. 03.27 77","500 km","04/2023","Autohaus Kornkoog GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-mit-infotaint-p-gar-03-27-77-electric-black-50e42370-c016-41f4-91a8-2131268afcb3","2024-12-10"
"€ 33,330.-","Volkswagen ID.4 Pure Performance Navi SHZ Kamera ACC Alu","9,900 km","10/2023","BaderMainzl GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-navi-shz-kamera-acc-alu-electric-black-61f70927-e88c-411b-8865-0307f657d7d4","2024-12-10"
"€ 47,380.-","Volkswagen ID.4 GTX 77kWh/AHK/Matrix/Pano/Wärmepumpe/04.29G","14,170 km","03/2024","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-77kwh-ahk-matrix-pano-waermepumpe-04-29g-electric-grey-483de4d2-2d2e-4d8f-9032-7ffc333acec1","2024-12-10"
"€ 35,300.-","Volkswagen ID.4 Pro Performance 150 kW/Batterie84 KW/ACC...","32,000 km","06/2021","RK Mobile GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150-kw-batterie84-kw-acc-electric-white-3779a5df-c918-46f8-9ada-510017870b5f","2024-12-10"
"€ 23,980.-","Volkswagen ID.4 Elektro Pure NAV/LED/PDC","36,757 km","07/2021","Fischer Automobile GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-elektro-pure-nav-led-pdc-electric-grey-3293099a-6d80-4a84-859c-a2dcf6730ea1","2024-12-10"
"€ 37,690.-","Volkswagen ID.4 GTX 4M MATRIX ACC 21"" DCC WÄPU NAVI CAM","19,900 km","05/2022","Autohaus Elitzsch GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4m-matrix-acc-21-dcc-waepu-navi-cam-electric-black-f82797c2-eeff-41c6-93a3-0df5d2f3daaa","2024-12-10"
"€ 36,990.-","Volkswagen ID.4 ID.4 Pro","28,000 km","12/2022",NA,"https://www.autoscout24.com/offers/volkswagen-id-4-id-4-pro-electric-grey-f546e031-88ee-48ef-8ec8-1eaeb6d610db","2024-12-10"
"€ 37,950.-","Volkswagen ID.4 Pro 150kW AHK Winterr KAMERA ACC 0,99% 269 Klima","10,560 km","11/2023","Autohaus Abicht GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-150kw-ahk-winterr-kamera-acc-0-99-269-klima-electric-black-d3062d80-3d52-4063-9fbd-c2bbeba661b4","2024-12-10"
"€ 30,660.-","Volkswagen ID.4 Pro Performance Max IQ.LIGHT|Navi|ACC","62,719 km","10/2021","autohaus24","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-max-iq-light-navi-acc-electric-grey-d7a3ea64-6eda-4c2d-b987-acd4f296223d","2024-12-10"
"€ 36,290.-","Volkswagen ID.4 Pro Performance *WÄRME*NAVI*AHK*ACC*R-CAM*","17,900 km","08/2023","Auto Singer GmbH + Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-waerme-navi-ahk-acc-r-cam-electric-black-0f77a33d-19d1-4b2c-9367-03d3834bffc8","2024-12-10"
"€ 35,949.-","Volkswagen ID.4 Pro Performance 150 kW AHK+NAVI+PDC+SHZ","11,810 km","10/2022","Heinrich Thomas GmbH + Co.KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150-kw-ahk-navi-pdc-shz-electric-black-a0096fda-7547-4132-bed5-3566c15586ba","2024-12-10"
